mooring,mattime,burstDist,iceBurstPercent,A,dlvl,ll,lf,hkTot,hkRel,hkMax,lk,vRdg,aRdg,ai
SODA_A,737512.5,11326.8480349023,0.988095238095238,0.969165210766633,0.915395862676699,19.4033873241441,609.865947948207,3.82743005077742,2.85635432526168,11.0558530724246,50.793040515257,16650.2136491701,5036.0998458561,10977.5870630677
SODA_A,737519.5,6407.72572854733,1,0.987564548410007,0.862645662694241,4.42683128329458,351.557931413779,3.07207187116374,2.18612539650727,7.94925456246842,71.9969182982846,4745.70722367357,1890.71092214413,6328.04276544803
SODA_A,737526.5,14070.072436661,1,0.975350260294878,0.998020563408958,26.6787402458386,1055.6345241127,3.47421057552126,2.48176188714789,9.12363638887298,90.1927720298783,9675.76303409654,3880.40811042264,13723.2488134651
SODA_A,737533.5,12759.1507301072,1,0.994518728351109,1.14029882456081,11.6560618601446,2114.86905982439,3.62178572891756,2.54574352817892,10.1635620194716,77.7996995738244,9728.11695525973,3214.71528836402,12689.2143589463
SODA_A,737540.5,8904.42675418214,0.988095238095238,0.989594395297506,1.23257777491524,11.5819931132912,1101.47135115948,3.88120591762461,2.53690775529893,10.265195477876,71.8098931788882,8004.21258758962,2476.59418508516,8811.77080927581
SODA_A,737547.5,16902.0821357954,0.988095238095238,0.964044494057763,1.23206144957296,21.7043898096348,581.941400754487,3.54903690599164,2.3344658596295,10.0350380086302,94.9555176168281,11148.5434050533,3694.73511833391,16294.3592211256
SODA_A,737554.5,12862.5039590413,0.988095238095238,0.9856195735489,1.1882415820595,30.828048693329,2112.92261114688,3.59009760944678,2.22052966891197,11.3390571885803,76.5625235657219,10797.4456363272,3461.96495822917,12677.5356668813
SODA_A,737561.5,20605.5599608557,0.988095238095238,0.961851450026275,1.47207854078608,12.6785844177948,319.669156886329,4.11252481937151,2.55670439782668,10.158198436281,80.4904685970924,25068.377061262,6509.71913000305,19819.4877269524
SODA_A,737568.5,12834.6475835337,0.904761904761905,0.877756400567816,1.20887443434111,33.3819897458455,239.695618414446,4.05871860182111,2.70964372745718,8.52140666950227,62.9149391349691,16855.9491940066,4949.47211770606,11265.694065479
SODA_A,737575.5,19226.1759354641,0.880952380952381,0.780353829509921,1.08348046580368,29.1238339130565,103.470482883248,3.10222010157479,1.93011937941301,8.10803565297491,86.2160355850408,17431.3743041899,5975.43533026844,15003.2200180709
SODA_A,737582.5,17507.2139896561,0.642857142857143,0.623398548904258,0.954964444056031,76.6656068970718,126.906648796604,3.05935550264002,2.033126765555,10.1322892395478,133.642854882871,9902.19048336479,3432.45811790746,10913.9717965079
SODA_A,737589.5,17896.7243674655,0.821428571428571,0.68759601111916,1.00931838874199,67.3615431361103,148.261642014077,3.22968306699752,2.21401081327429,9.92626163786595,118.521353426924,11313.0740359685,4275.91625347334,12305.7162871684
SODA_A,737596.5,19612.5109334548,0.380952380952381,0.253942935163908,1.19464833178314,65.3216622369601,22.2341901445346,3.02351225891469,1.76303067691791,8.68080863026665,233.482273017319,5617.36752454734,2003.61080112065,4980.45859237574
SODA_A,737603.5,17399.8993136172,0.238095238095238,0.157618217683498,0.993116929259602,143.699590156201,26.8876580165162,2.14471746345997,1.05832613528858,2.83514815100033,543.746853550536,1793.41878088015,863.718728832652,2742.54111768465
SODA_A,737610.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SODA_A,737617.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SODA_A,737624.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SODA_A,737631.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SODA_A,737638.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SODA_A,737645.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SODA_A,737652.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SODA_A,737659.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SODA_A,737666.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SODA_A,737673.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SODA_A,737680.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SODA_A,737687.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SODA_A,737694.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SODA_B,737337.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SODA_B,737344.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SODA_B,737351.5,8956.36262938517,0.630952380952381,0.462635407663622,0.189817474633309,19.4065812627271,16.7077841783421,1.27622581517001,1.0845076880264,1.57953738079586,895.636262938517,500.452081386703,1028.98515255686,4143.53047622884
SODA_B,737358.5,18871.222058501,0.630952380952381,0.486214158281508,0.207813133473209,20.2840307731873,19.1955132822542,1.33694749482124,1.05879141810774,4.60064540981134,650.731795120725,1117.28214053872,1650.41630429376,9175.4553489175
SODA_B,737365.5,11770.3275238038,0.654761904761905,0.378978401223198,0.190284132100153,38.2703016594725,23.3544497740554,1.77093210751573,1.54639326781799,4.52149837989009,452.704904761685,859.395457628015,886.987297011109,4460.69990684457
SODA_B,737372.5,18195.575770945,0.726190476190476,0.509081280811591,0.188166669313982,19.1685595544377,19.8777403832126,1.61379417620505,1.39655805100021,3.85923774813664,343.312750395189,1604.70567532172,2296.63403924645,9263.02701857705
SODA_B,737379.5,10098.1162527655,0.595238095238095,0.41048381110183,0.2618293096949,36.9751739650992,25.746044996177,1.66665493170439,1.37629834023944,7.0357762777764,210.377421932614,1219.03924487263,1092.88129749587,4145.1132443845
SODA_B,737386.5,14145.3385729786,0.94047619047619,0.830174646490485,0.241240089562003,5.71961219920922,27.9597653555018,1.75432882276016,1.4338986007521,4.12770044033316,176.816732162233,2345.08325842321,2414.44950413627,11743.1014493108
SODA_B,737393.5,16575.1196214619,0.773809523809524,0.643991714801341,0.209024548580915,15.569603993138,28.1642208656005,1.81534947447561,1.58576460530498,4.70179351454465,227.056433170711,2155.73462787535,2555.53549154298,10674.2397080626
SODA_B,737400.5,17611.8866318974,0.797619047619048,0.686101750849607,0.373922435867429,44.945856731608,98.2402134464193,2.29186212660085,1.87170393114587,7.42700527898947,136.526252960445,4732.55153309317,3658.71490836225,12083.5462539096
SODA_B,737407.5,7245.11497178772,0.904761904761905,0.831162389396511,0.38654984757465,37.0681181934608,182.480820345561,2.24516436557405,1.83113574723784,6.06526856759265,147.859489220157,1924.51224997686,1427.66315567144,6021.86707140351
SODA_B,737414.5,6477.59429402906,0.773809523809524,0.773779804923334,0.419094254805523,14.9526800492118,51.1452209102684,2.59263419508914,2.0650902950761,9.14431650587912,119.955449889427,2277.53782336029,1325.8006182582,5012.23164920631
SODA_B,737421.5,9588.14696354967,0.928571428571429,0.920319822514107,0.456820768273491,36.3802500864985,420.1981767492,2.68880549318282,2.17787131785683,10.712582151956,94.9321481539571,5245.22819142536,2872.65884499392,8824.1617117332
SODA_B,737428.5,8726.39955483586,0.976190476190476,0.869682299624909,0.528178844865157,19.6069710782832,130.848193660266,2.15098855599833,1.58858724101818,7.05294296296052,143.055730407145,2221.58706840934,1593.25720978474,7589.19523229543
SODA_B,737435.5,3450.72509291722,0.94047619047619,0.814424851923055,0.574673562838718,23.7173637070719,104.087269363936,2.04218322830554,1.29209048223839,4.80092064670484,287.560424409768,696.888567038304,466.567645842365,2810.35627282628
SODA_B,737442.5,10249.8178610006,0.702380952380952,0.557193872489257,0.619138254591364,68.7679114351532,86.5323591860675,2.83192340312486,2.15565497424825,8.48627324232069,310.600541242441,2372.6830660553,1273.75925538266,5711.13570628046
SODA_B,737449.5,3846.54806385931,0.952380952380952,0.876650676466377,0.612456487943963,10.5437578137025,74.9350880498377,2.0515696935885,1.40406620991679,4.72262437498191,116.562062541191,1175.39945131363,762.05413978139,3372.0789622427
SODA_B,737456.5,12822.6629378809,1,0.984796381056992,0.700271755940664,12.1844300713858,789.232003546168,2.40518076008487,1.69432125795499,6.33437584748521,128.226629378809,5388.22618753917,3158.22272024723,12627.7120567387
SODA_B,737463.5,14607.2639380662,0.964285714285714,0.927570077974593,0.699609309782859,17.633383133978,225.821015833792,2.64074262658041,1.89759654214156,10.1512354427565,118.758243398912,7628.54801116168,3832.00512480774,13549.2609500275
SODA_B,737470.5,11331.0455013009,1,0.931966771318332,0.811658419458397,14.0161383598617,192.0028707547,2.5911058600261,1.7645864593937,8.49406884332761,87.1618884715455,6373.67212604071,3200.74306718363,10560.1578915085
SODA_B,737477.5,7937.83170734592,0.988095238095238,0.916625374919686,0.807685246402062,12.2558100472332,134.741073422136,3.15146963006035,2.3700730133148,10.1024234195183,72.824144104091,6057.92879079631,2550.36240157401,7276.01796479533
SODA_B,737484.5,14077.118471079,0.988095238095238,0.960261561486756,0.800495733293171,7.66305077817301,185.174188551676,2.93841158032487,2.09440905000458,9.97394336801535,77.3468047861482,10558.3236643766,4839.7251095358,13517.7157642723
SODA_B,737491.5,5784.18133432663,1,0.978924862819555,0.915121728801156,3.93233597088716,182.654158684811,3.63221026702562,2.67538573394276,10.3439477184976,56.1571003332683,6506.05369496715,2299.57103049628,5662.27891922913
SODA_B,737498.5,9426.36073355126,1,0.988054163918222,0.988281493916549,11.2605760170709,931.375497338055,3.00563350992585,2.00479875103689,9.05418240941956,75.4108858684101,7222.21257349518,3127.35672278849,9313.75497338055
SODA_B,737505.5,10616.0733776533,1,0.962954536765648,0.813104000165145,6.55462260008389,170.379933694137,3.03729848259851,2.21530785621371,10.7385028963497,64.339838652444,10030.6496704427,4078.11287812103,10222.7960216482
SODA_B,737512.5,11196.3797427221,1,0.94044005178887,1.00478664851828,19.0530227893907,300.843541288384,3.3948748333524,2.41137231128395,9.89979419748935,76.6875324843981,10183.9772355819,3638.11065434885,10529.5239450934
SODA_B,737519.5,6304.77652229762,0.976190476190476,0.917275155843478,1.01368804973539,12.7210159816773,141.054021147533,3.19892070622811,2.16707062505284,8.73829193359906,60.6228511759386,5906.52454107417,2244.23398210653,5783.21486704885
SODA_B,737526.5,5715.85206756689,1,0.985374773447389,1.19087144902532,13.9326052382297,938.709406022919,3.71763312656381,2.46086895478571,9.60545329490704,62.8115611820537,6078.9033992544,1899.13235564338,5632.25643613751
SODA_B,737533.5,7854.25932222571,0.988095238095238,0.952248277915165,1.1260131801,37.5054408337146,747.920491388857,3.22371527249729,2.01472553014368,7.11758462349845,64.3791747723419,7011.21792627076,2567.73377480631,7479.20491388857
SODA_B,737540.5,6838.69840618807,0.976190476190476,0.95198691011522,1.05546137653752,19.314531839483,382.961844995109,3.03751262483559,1.99735740986332,7.14896975201868,63.3212815387784,6270.67189238958,2423.19169840338,6510.35136491686
SODA_B,737547.5,12680.44209402,1,0.967713171796873,1.18159705892861,8.71087777509197,261.085762523206,2.82041809129238,1.71681696637001,8.19189751633267,82.3405330780519,10348.7024749707,4024.39543815662,12271.0308385907
SODA_B,737554.5,5566.75023522342,0.94047619047619,0.875744755332364,1.08357167955371,18.2025766442449,128.290850598477,3.8240796540458,2.67601380290187,9.5365767985273,65.4911792379226,6047.23968432127,1940.42594965566,4875.05232274212
SODA_B,737561.5,13167.0137671162,0.80952380952381,0.754170956860965,1.19056537657612,53.9472399228114,165.502989529125,3.143398278072,1.90097172810266,7.44414605531789,88.9663092372717,9547.18475365729,3485.59478991033,9930.17937174753
SODA_B,737568.5,11806.8697422949,0.976190476190476,0.932990466977402,1.34504456798785,39.5586413944912,550.784845720251,3.25295673456805,1.93290662775198,9.20697579490976,126.955588626826,9453.16449186961,3138.74563490625,11015.696914405
SODA_B,737575.5,9670.89415898186,0.94047619047619,0.895852506350463,1.41354342062661,30.5211935759971,262.536205181029,3.45928142916668,2.1295705713072,11.3859965142449,73.8236195342127,9932.70849600403,3118.581444293,8663.69477097396
SODA_B,737582.5,8102.0305649718,1,0.957639038257599,1.52315928173423,21.4506129249086,484.926297385829,3.6751320685804,2.01480869593799,7.58524891476755,105.221176168465,7220.82487574809,2044.08745906901,7758.82075817326
SODA_B,737589.5,14617.080380812,0.892857142857143,0.810550044505296,1.35477821679798,61.5378939468301,263.286114515659,3.11207430227392,1.79045223379154,8.80766620651569,92.5131669671647,11240.9220721185,3866.42997745002,11847.8751532047
SODA_B,737596.5,13524.4608260679,0.94047619047619,0.878890614695928,1.21292684077937,25.9990339240332,188.674947442124,2.87548995354328,1.59796595787562,8.34602044770068,98.0033393193328,9395.48567457445,3558.46716026938,11886.5216888538
SODA_B,737603.5,10927.2429765122,0.869047619047619,0.71666120529212,1.18698189718584,55.2877116865202,139.84162717977,2.93019559736221,1.77186771745226,7.59397598312821,102.123766135628,6216.29224353156,2406.03178152312,7831.13112206711
SODA_B,737610.5,13763.5909526268,0.964285714285714,0.862857528377152,1.088149705875,37.0112329735119,232.863099430935,2.87103191576402,1.71357012265203,8.79187080646146,101.202874651668,9693.98867790395,3992.34731126691,11876.0180709777
SODA_B,737617.5,11747.211424946,0.952380952380952,0.804630755953665,0.902059372075367,32.7863402249167,135.03096584574,2.37524752325013,1.35361843087421,9.46414642699674,122.366785676521,5717.39880129897,2814.58532645345,9452.16760920182
SODA_B,737624.5,13370.7223559411,0.892857142857143,0.767710474801671,0.791490524288465,32.0193685321673,105.823129982689,2.04327718683457,1.20283461817436,3.53183868111153,101.293351181372,5985.11944145286,3519.76282158962,10264.8436083208
SODA_B,737631.5,15849.375052261,0.75,0.549289382158203,0.576544556108836,32.7682643220684,39.9352909635326,2.12951640326046,1.33715631444936,5.02797388971914,205.836039639754,3977.65049112068,2549.91443554304,8705.8934300501
SODA_B,737638.5,14239.7504844005,0.773809523809524,0.489269801574712,0.677656489031113,26.9358170015721,25.8039996073187,1.85421672198585,1.19727162179875,7.65109902791713,148.330734212506,4261.04640075338,2384.01576167288,6967.07989397606
SODA_B,737645.5,14068.051343516,0.404761904761905,0.0769896512383743,0.785780925810433,81.6663960816049,6.81191425497384,2.15605127228063,1.61232527631307,9.42851006914533,562.722053740641,913.51974183357,444.797468775738,1083.09436654084
SODA_B,737652.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SODA_B,737659.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SODA_B,737666.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SODA_B,737673.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SODA_B,737680.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SODA_B,737687.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SODA_B,737694.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SODA_C,737337.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SODA_C,737344.5,7900.82208650849,0.986111111111111,0.977872605059167,0.644297443809307,13.4480469742639,594.307498141774,2.42423566253388,1.68541775326772,6.68268199833402,77.4590400638087,5142.07783134461,2993.02317191915,7725.99747584306
SODA_C,737351.5,6416.86237508205,0.964285714285714,0.953171249224852,0.767001189628156,15.815455206376,321.914143482153,2.45124598579322,1.63242110880387,7.46189881697191,62.2996347095344,5198.27228084709,2543.56061831546,6116.3687261609
SODA_C,737358.5,14848.595718542,1,0.99344903562363,0.625625687359949,16.212103598548,2458.55384949178,2.33184584508401,1.66445481743972,7.41685341537543,77.3364360340729,9708.41817446707,5630.68902523088,14751.3230969507
SODA_C,737365.5,9612.03028537277,0.952380952380952,0.960563288729832,0.669605692270064,11.1490253848339,271.557747714365,2.27527011384667,1.58907429755615,4.5179655661618,77.5163732691352,5295.60993431275,3311.68932561378,9232.96342228842
SODA_C,737372.5,14586.7637606189,1,0.990630853316645,0.698309483907834,5.06168627069187,535.188823381861,2.49605217827899,1.82228331982735,5.65040743323626,76.7724408453628,9207.93768750966,5431.91683888103,14450.0982313102
SODA_C,737379.5,5211.27865125332,0.988095238095238,0.974345181414911,0.626219995509038,5.81280036496747,220.76453229822,2.53667968775562,1.76361707949805,4.72841350334172,127.104357347642,2326.88539032572,1517.65242767611,5077.58424285907
SODA_C,737386.5,5095.0101833863,1,0.968913578643332,0.684933646553734,7.9192816688631,246.831227500452,2.26832181541353,1.62418009091918,5.95982687164063,99.9021604585549,2326.81038423623,1525.95138519585,4936.62455000904
SODA_C,737393.5,6691.05750916868,0.988095238095238,0.98160218700552,0.799061717876362,61.5504123944993,3283.97834218984,2.3542083496558,1.56152738015585,5.84056737463987,94.2402466080095,3677.50885450464,2080.45048042605,6567.95668437968
SODA_C,737400.5,11584.0218089697,0.988095238095238,0.987660675121177,0.819603232699278,3.76155285537492,301.081126328039,2.64292817113709,1.79502429599886,7.05201650276881,94.9509984341782,7371.62307781952,3718.47142226928,11441.0828004655
SODA_C,737407.5,6912.61843713349,0.987951807228916,0.988059663147201,0.817978366605107,82.5389926742455,6830.07944445925,2.77715808893355,1.94665894725236,7.42967435335727,69.1261843713349,5269.47963720527,2576.23441410351,6830.07944445925
SODA_C,737414.5,11041.5603921397,0.964285714285714,0.972403783766622,0.910044464320565,43.5293268764838,1533.83644342919,2.72004853395112,1.81417132005894,7.0017265318371,92.7862217826867,8175.92162888221,3798.80747975059,10736.8551040043
SODA_C,737421.5,9548.80186565005,0.976190476190476,0.98686778091263,0.925238541853934,13.9329953468443,1047.04498972538,2.6651423997907,1.77900541551565,6.88075941635953,76.3904149252004,6832.49409619834,3157.83066942622,9423.40490752845
SODA_C,737428.5,3716.21888135409,0.988095238095238,0.968097294907257,0.968910981979132,16.9367764331319,513.951635188881,2.89362154953819,1.89758200119815,4.83621502605218,71.4657477183479,2726.57454584774,1158.35272739343,3597.66144632217
SODA_C,737435.5,828.045559856956,1,0.779200153972124,1.06409756438478,3.09885308678783,10.9358174192623,3.22305192242877,2.34884825632812,4.99564811787903,118.292222836708,480.225980556849,201.057617079864,645.213227736474
SODA_C,737442.5,4423.89419245887,0.964285714285714,0.897115047452108,1.02638597002901,23.9553760035804,208.881160441624,2.62482362099013,1.58697537762594,5.36871853836733,86.7430233815465,2706.86719604274,1208.31777311991,3968.74204839085
SODA_C,737449.5,4090.94461813513,0.958333333333333,0.958339345580515,1.00761095470679,42.6078574963453,980.128297037436,2.72662242013779,1.75353378412334,5.15861211243854,81.8188923627025,2684.12467023214,1257.81028314118,3920.51318814975
SODA_C,737456.5,7987.9792816494,1,0.992078217984819,1.12655612865458,2.10930102036694,264.156675034613,3.10387949197781,1.87027119204179,7.08413160145057,93.9762268429341,6005.4987722259,2372.98263132932,7924.70025103839
SODA_C,737463.5,11552.9323953472,0.963855421686747,0.964743473704768,1.1520564143312,50.9145330979493,1393.20201632045,2.91638578178643,1.74245793443795,5.43557996795926,112.164392187837,7559.00484402201,2958.34274554598,11145.6161305636
SODA_C,737470.5,9198.200236292,1,0.998602075473559,1.22259187004419,2.57167794188535,1837.06836931651,3.31982174456408,2.06538481541188,6.57685881357805,103.350564452719,7348.76144145059,2630.54279972031,9185.34184658257
SODA_C,737477.5,4279.23936953708,1,0.98971648842201,1.23600528980551,8.80112152032489,847.046752387092,3.68018332515578,2.50553138000448,7.04260648719497,75.0743749041594,4765.33854520719,1463.81871252284,4235.23376193546
SODA_C,737484.5,10741.5082226603,0.987951807228916,0.98379801674245,1.26781050515984,10.2372786108457,621.616146251523,3.97076411239421,2.6549532852065,6.77658928633206,102.30007831105,10809.3368787913,3463.12701128623,10567.4744862759
SODA_C,737491.5,4801.13967233873,1,0.967839723013895,1.26612049981112,6.43358257130789,193.613903776139,3.905816181282,2.755236424571,7.54472080635976,76.2085662275988,5078.58738996288,1648.67353209234,4646.73369062734
SODA_C,737498.5,6809.16507576971,1,0.996985083017323,1.28926366185224,1.20759220145802,399.331529902642,4.08142665290454,2.78844953986859,11.0809130637641,56.7430422980809,10292.5518484684,2818.39969557173,6788.63600834492
SODA_C,737505.5,6862.96199074063,1,0.994028095384768,1.31812752011587,6.83082573111096,1136.99617272566,4.24764317589733,2.87895886314834,8.39132961616916,86.8729365916535,7459.6549305351,2205.1251832665,6821.97703635396
SODA_C,737512.5,5127.78378698264,0.987951807228916,0.978215172322234,1.44341027225736,10.1552623789327,456.006900074034,4.35207983753925,2.86399250018989,6.51071616327877,70.2436135203101,6660.61240053589,1907.35604638179,5016.07590081438
SODA_C,737519.5,5831.09480421676,1,0.992019309177099,1.41668155317002,1.93900686631158,241.02327664272,4.27090607383613,2.88274597471587,6.58040422521384,89.709150834104,6441.86645553949,1921.14066822752,5784.55863942528
SODA_C,737526.5,3023.85168009789,1,0.989590621051241,1.46934279526124,6.29528360459608,598.475052414982,3.74301650627573,2.31902359869185,6.19535960003327,83.9958800027192,3258.09290454582,1029.10295488338,2992.37526207491
SODA_C,737533.5,2238.00783369529,0.964285714285714,0.881220230049017,1.47889973532937,10.2242329090317,75.8529914638641,4.16436487986809,2.56470539423745,6.20145355736884,57.3848162485972,2927.94220269117,824.325334083604,1972.17777806047
SODA_C,737540.5,6109.09033249274,1,0.993466418150661,1.40990918541436,1.33047472374501,202.30586969268,3.8670257473967,2.38496737556101,6.15604805709768,62.9803127061107,7974.66104653133,2358.41651322101,6069.17609078039
SODA_C,737547.5,8315.99482249009,0.988095238095238,0.972125858785518,1.42515309288942,77.2670713403301,2694.73120282303,3.92775044682268,2.50239088273413,6.4256278732511,71.0768788247017,9102.65732431015,2830.74063233913,8084.1936084691
